8.480199999999999960e+00
1.149150000000000027e+01
1.047879999999999967e+01
1.081230000000000047e+01
8.595499999999999474e+00
4.254500000000000171e+00
6.014300000000000423e+00
1.486710000000000065e+01
2.628659999999999997e+01
3.197579999999999956e+01
2.814939999999999998e+01
1.169319999999999915e+01
1.361769999999999925e+01
2.266189999999999927e+01
2.595939999999999870e+01
2.453300000000000125e+01
1.830450000000000088e+01
7.724800000000000111e+00
8.136499999999999844e+00
1.142769999999999975e+01
1.345100000000000051e+01
2.475529999999999831e+01
3.238340000000000174e+01
1.671140000000000114e+01
2.271750000000000114e+01
2.429830000000000112e+01
1.901670000000000016e+01
1.385650000000000048e+01
